,usageDateId,meteringPointTypeCode,productionGroup,installedCapacity
453664,2022-10-02,E18,wind,3750.0
454396,2022-10-03,E18,wind,3750.0
454397,2022-10-03,E19,solar,580.0
454398,2022-10-03,E18,hydro,221501.0
455234,2022-10-04,E18,hydro,221501.0
455235,2022-10-04,E19,solar,580.0
455236,2022-10-04,E18,wind,3750.0
456160,2022-10-05,E18,wind,3750.0
456161,2022-10-05,E18,hydro,221501.0
456162,2022-10-05,E19,solar,580.0
456729,2022-10-06,E18,wind,3750.0
456730,2022-10-06,E19,solar,580.0
456731,2022-10-06,E18,hydro,221501.0
457961,2022-10-07,E19,solar,580.0
457962,2022-10-07,E18,hydro,221501.0
457963,2022-10-07,E18,wind,3750.0
458342,2022-10-08,E19,solar,580.0
458343,2022-10-08,E18,wind,3750.0
458344,2022-10-08,E18,hydro,221501.0
458895,2022-10-09,E18,hydro,221501.0
458896,2022-10-09,E18,wind,3750.0
458897,2022-10-09,E19,solar,580.0
459865,2022-10-10,E18,hydro,221501.0
459866,2022-10-10,E18,wind,3750.0
459867,2022-10-10,E19,solar,580.0
460686,2022-10-11,E19,solar,580.0
460687,2022-10-11,E18,wind,3750.0
460688,2022-10-11,E18,hydro,221501.0
461228,2022-10-12,E19,solar,580.0
461229,2022-10-12,E18,hydro,221501.0
461230,2022-10-12,E18,wind,3750.0
462620,2022-10-13,E19,solar,580.0
462621,2022-10-13,E18,wind,3750.0
462622,2022-10-13,E18,hydro,221501.0
463469,2022-10-14,E18,hydro,221501.0
463470,2022-10-14,E19,solar,580.0
463471,2022-10-14,E18,wind,3750.0
463581,2022-10-15,E18,hydro,221501.0
463582,2022-10-15,E19,solar,580.0
463583,2022-10-15,E18,wind,3750.0
464355,2022-10-16,E19,solar,580.0
464356,2022-10-16,E18,wind,3750.0
464357,2022-10-16,E18,hydro,221501.0
465365,2022-10-17,E19,solar,580.0
465366,2022-10-17,E18,wind,3750.0
465367,2022-10-17,E18,hydro,221501.0
466644,2022-10-18,E19,solar,591.0
466645,2022-10-18,E18,hydro,221501.0
466646,2022-10-18,E18,wind,3750.0
467392,2022-10-19,E18,hydro,221501.0
467393,2022-10-19,E19,solar,591.0
467394,2022-10-19,E18,wind,3750.0
468028,2022-10-20,E19,solar,591.0
468029,2022-10-20,E18,wind,3750.0
468030,2022-10-20,E18,hydro,221501.0
468395,2022-10-21,E18,wind,3750.0
468396,2022-10-21,E19,solar,591.0
468397,2022-10-21,E18,hydro,221501.0
469517,2022-10-22,E18,wind,3750.0
469518,2022-10-22,E18,hydro,221501.0
469519,2022-10-22,E19,solar,591.0
470199,2022-10-23,E19,solar,591.0
470200,2022-10-23,E18,wind,3750.0
470201,2022-10-23,E18,hydro,221501.0
471085,2022-10-24,E18,wind,3750.0
471086,2022-10-24,E19,solar,591.0
471087,2022-10-24,E18,hydro,221501.0
471803,2022-10-25,E19,solar,591.0
471804,2022-10-25,E18,wind,3750.0
471805,2022-10-25,E18,hydro,221501.0
472160,2022-10-26,E19,solar,591.0
472161,2022-10-26,E18,hydro,221501.0
472162,2022-10-26,E18,wind,3750.0
472952,2022-10-27,E19,solar,591.0
472953,2022-10-27,E18,wind,3750.0
472954,2022-10-27,E18,hydro,221501.0
474287,2022-10-28,E19,solar,591.0
474288,2022-10-28,E18,hydro,221501.0
474289,2022-10-28,E18,wind,3750.0
475142,2022-10-29,E18,hydro,221501.0
475143,2022-10-29,E18,wind,3750.0
475144,2022-10-29,E19,solar,591.0
475512,2022-10-30,E19,solar,591.0
475513,2022-10-30,E18,hydro,221501.0
475514,2022-10-30,E18,wind,3750.0
476426,2022-10-31,E18,wind,3750.0
476427,2022-10-31,E18,hydro,221501.0
476428,2022-10-31,E19,solar,591.0
477359,2022-11-01,E18,hydro,221501.0
477360,2022-11-01,E19,solar,591.0
477361,2022-11-01,E18,wind,3750.0
477648,2022-11-02,E18,hydro,221501.0
477649,2022-11-02,E19,solar,591.0
477650,2022-11-02,E18,wind,3750.0
478425,2022-11-03,E19,solar,591.0
478426,2022-11-03,E18,wind,3750.0
478427,2022-11-03,E18,hydro,221501.0
479203,2022-11-04,E19,solar,591.0
479204,2022-11-04,E18,hydro,221501.0
479205,2022-11-04,E18,wind,3750.0
480360,2022-11-05,E19,solar,591.0
480361,2022-11-05,E18,wind,3750.0
480362,2022-11-05,E18,hydro,221501.0
481133,2022-11-06,E18,wind,3750.0
481134,2022-11-06,E18,hydro,221501.0
481135,2022-11-06,E19,solar,591.0
482069,2022-11-07,E18,wind,3750.0
482070,2022-11-07,E19,solar,591.0
482071,2022-11-07,E18,hydro,221501.0
482771,2022-11-08,E18,hydro,221501.0
482772,2022-11-08,E19,solar,591.0
482773,2022-11-08,E18,wind,3750.0
483262,2022-11-09,E18,wind,3750.0
483263,2022-11-09,E19,solar,591.0
483264,2022-11-09,E18,hydro,221501.0
484591,2022-11-10,E19,solar,591.0
484592,2022-11-10,E18,hydro,221501.0
484593,2022-11-10,E18,wind,3750.0
485322,2022-11-11,E18,hydro,221501.0
485323,2022-11-11,E18,wind,3750.0
485324,2022-11-11,E19,solar,591.0
485474,2022-11-12,E18,hydro,221501.0
485475,2022-11-12,E18,wind,3750.0
485476,2022-11-12,E19,solar,591.0
486887,2022-11-13,E18,hydro,221501.0
486888,2022-11-13,E18,wind,3750.0
486889,2022-11-13,E19,solar,591.0
487409,2022-11-14,E18,hydro,221501.0
487410,2022-11-14,E19,solar,591.0
487411,2022-11-14,E18,wind,3750.0
488229,2022-11-15,E18,hydro,221501.0
488230,2022-11-15,E18,wind,3750.0
488231,2022-11-15,E19,solar,591.0
488851,2022-11-16,E18,hydro,221501.0
488852,2022-11-16,E19,solar,591.0
488853,2022-11-16,E18,wind,3750.0
489615,2022-11-17,E18,hydro,221501.0
489616,2022-11-17,E19,solar,591.0
489617,2022-11-17,E18,wind,3750.0
490189,2022-11-18,E19,solar,591.0
490190,2022-11-18,E18,hydro,221501.0
490191,2022-11-18,E18,wind,3750.0
490968,2022-11-19,E18,hydro,221501.0
490969,2022-11-19,E18,wind,3750.0
490970,2022-11-19,E19,solar,591.0
491750,2022-11-20,E19,solar,591.0
491751,2022-11-20,E18,hydro,221501.0
491752,2022-11-20,E18,wind,3750.0
493160,2022-11-21,E18,hydro,221501.0
493161,2022-11-21,E18,wind,3750.0
493162,2022-11-21,E19,solar,591.0
493705,2022-11-22,E19,solar,591.0
493706,2022-11-22,E18,hydro,221501.0
493707,2022-11-22,E18,wind,3750.0
494466,2022-11-23,E18,wind,3750.0
494467,2022-11-23,E18,hydro,221501.0
494468,2022-11-23,E19,solar,591.0
495393,2022-11-24,E18,wind,3750.0
495394,2022-11-24,E18,hydro,221501.0
495395,2022-11-24,E19,solar,591.0
496202,2022-11-25,E18,wind,3750.0
496203,2022-11-25,E18,hydro,221501.0
496204,2022-11-25,E19,solar,591.0
496471,2022-11-26,E19,solar,591.0
496472,2022-11-26,E18,wind,3750.0
496473,2022-11-26,E18,hydro,221501.0
497466,2022-11-27,E18,hydro,221501.0
497467,2022-11-27,E18,wind,3750.0
497468,2022-11-27,E19,solar,591.0
498791,2022-11-28,E18,hydro,221501.0
498792,2022-11-28,E19,solar,591.0
498793,2022-11-28,E18,wind,3750.0
499007,2022-11-29,E18,wind,3750.0
499008,2022-11-29,E19,solar,591.0
499009,2022-11-29,E18,hydro,221501.0
500023,2022-11-30,E18,wind,3750.0
500024,2022-11-30,E18,hydro,221501.0
500025,2022-11-30,E19,solar,591.0
500635,2022-12-01,E18,hydro,221501.0
500636,2022-12-01,E18,wind,3750.0
500637,2022-12-01,E19,solar,591.0
501213,2022-12-02,E18,hydro,221501.0
501214,2022-12-02,E18,wind,3750.0
501215,2022-12-02,E19,solar,591.0
502552,2022-12-03,E19,solar,591.0
502553,2022-12-03,E18,wind,3750.0
502554,2022-12-03,E18,hydro,221501.0
503184,2022-12-04,E18,wind,3750.0
503185,2022-12-04,E18,hydro,221501.0
503186,2022-12-04,E19,solar,591.0
504321,2022-12-05,E19,solar,591.0
504322,2022-12-05,E18,wind,3750.0
504323,2022-12-05,E18,hydro,221501.0
505090,2022-12-06,E19,solar,591.0
505091,2022-12-06,E18,hydro,221501.0
505092,2022-12-06,E18,wind,3750.0
505417,2022-12-07,E18,hydro,221501.0
505418,2022-12-07,E18,wind,3750.0
505419,2022-12-07,E19,solar,597.0
506703,2022-12-08,E18,wind,3750.0
506704,2022-12-08,E19,solar,597.0
506705,2022-12-08,E18,hydro,221501.0
507428,2022-12-09,E18,wind,3750.0
507429,2022-12-09,E19,solar,597.0
507430,2022-12-09,E18,hydro,221501.0
507538,2022-12-10,E18,hydro,221501.0
507539,2022-12-10,E18,wind,3750.0
507540,2022-12-10,E19,solar,597.0
508722,2022-12-11,E18,hydro,221501.0
508723,2022-12-11,E19,solar,597.0
508724,2022-12-11,E18,wind,3750.0
509525,2022-12-12,E19,solar,597.0
509526,2022-12-12,E18,wind,3750.0
509527,2022-12-12,E18,hydro,221501.0
510114,2022-12-13,E19,solar,597.0
510115,2022-12-13,E18,wind,3750.0
510116,2022-12-13,E18,hydro,221501.0
511137,2022-12-14,E18,hydro,221501.0
511138,2022-12-14,E18,wind,3750.0
511139,2022-12-14,E19,solar,597.0
511998,2022-12-15,E18,wind,3750.0
511999,2022-12-15,E18,hydro,221501.0
512000,2022-12-15,E19,solar,597.0
512275,2022-12-16,E19,solar,597.0
512276,2022-12-16,E18,hydro,221501.0
512277,2022-12-16,E18,wind,3750.0
513069,2022-12-17,E19,solar,597.0
513070,2022-12-17,E18,hydro,221501.0
513071,2022-12-17,E18,wind,3750.0
514251,2022-12-18,E18,hydro,221501.0
514252,2022-12-18,E19,solar,597.0
514253,2022-12-18,E18,wind,3750.0
514821,2022-12-19,E18,wind,3750.0
514822,2022-12-19,E18,hydro,221501.0
514823,2022-12-19,E19,solar,597.0
515735,2022-12-20,E19,solar,597.0
515736,2022-12-20,E18,hydro,221501.0
515737,2022-12-20,E18,wind,3750.0
516230,2022-12-21,E19,solar,597.0
516231,2022-12-21,E18,wind,3750.0
516232,2022-12-21,E18,hydro,221501.0
517275,2022-12-22,E19,solar,597.0
517276,2022-12-22,E18,hydro,221501.0
517277,2022-12-22,E18,wind,3750.0
517816,2022-12-23,E19,solar,597.0
517817,2022-12-23,E18,hydro,221501.0
517818,2022-12-23,E18,wind,3750.0
518954,2022-12-24,E18,wind,3750.0
518955,2022-12-24,E19,solar,597.0
518956,2022-12-24,E18,hydro,221501.0
519932,2022-12-25,E18,hydro,221501.0
519933,2022-12-25,E19,solar,597.0
519934,2022-12-25,E18,wind,3750.0
520193,2022-12-26,E18,hydro,221501.0
520194,2022-12-26,E19,solar,597.0
520195,2022-12-26,E18,wind,3750.0
520968,2022-12-27,E18,hydro,221501.0
520969,2022-12-27,E19,solar,597.0
520970,2022-12-27,E18,wind,3750.0
521927,2022-12-28,E18,wind,3750.0
521928,2022-12-28,E18,hydro,221501.0
521929,2022-12-28,E19,solar,597.0
522569,2022-12-29,E18,hydro,221501.0
522570,2022-12-29,E18,wind,3750.0
522571,2022-12-29,E19,solar,597.0
524042,2022-12-30,E18,hydro,221501.0
524043,2022-12-30,E19,solar,597.0
524044,2022-12-30,E18,wind,3750.0
524564,2022-12-31,E19,solar,597.0
524565,2022-12-31,E18,wind,3750.0
524566,2022-12-31,E18,hydro,221501.0
525506,2023-01-01,E19,solar,597.0
525507,2023-01-01,E18,hydro,221501.0
525508,2023-01-01,E18,wind,3750.0
526111,2023-01-02,E19,solar,597.0
526112,2023-01-02,E18,hydro,221501.0
526113,2023-01-02,E18,wind,3750.0
526525,2023-01-03,E18,hydro,221501.0
526526,2023-01-03,E19,solar,597.0
526527,2023-01-03,E18,wind,3750.0
527319,2023-01-04,E19,solar,597.0
527320,2023-01-04,E18,hydro,221501.0
527321,2023-01-04,E18,wind,3750.0
528315,2023-01-05,E18,hydro,221501.0
528316,2023-01-05,E19,solar,597.0
528317,2023-01-05,E18,wind,3750.0
529169,2023-01-06,E18,hydro,221501.0
529170,2023-01-06,E19,solar,597.0
529171,2023-01-06,E18,wind,3750.0
529849,2023-01-07,E18,wind,3750.0
529850,2023-01-07,E19,solar,597.0
529851,2023-01-07,E18,hydro,221501.0
531062,2023-01-08,E18,hydro,221501.0
531063,2023-01-08,E18,wind,3750.0
531064,2023-01-08,E19,solar,597.0
531871,2023-01-09,E18,wind,3750.0
531872,2023-01-09,E18,hydro,221501.0
531873,2023-01-09,E19,solar,597.0
532090,2023-01-10,E19,solar,597.0
532091,2023-01-10,E18,hydro,221501.0
532092,2023-01-10,E18,wind,3750.0
532901,2023-01-11,E19,solar,597.0
532902,2023-01-11,E18,hydro,221501.0
532903,2023-01-11,E18,wind,3750.0
534081,2023-01-12,E18,hydro,221501.0
534082,2023-01-12,E18,wind,3750.0
534083,2023-01-12,E19,solar,597.0
535205,2023-01-13,E18,hydro,221501.0
535206,2023-01-13,E18,wind,3750.0
535207,2023-01-13,E19,solar,597.0
535533,2023-01-14,E18,wind,3750.0
535534,2023-01-14,E18,hydro,221501.0
535535,2023-01-14,E19,solar,597.0
536510,2023-01-15,E18,wind,3750.0
536511,2023-01-15,E18,hydro,221501.0
536512,2023-01-15,E19,solar,597.0
536882,2023-01-16,E18,wind,3750.0
536883,2023-01-16,E19,solar,597.0
536884,2023-01-16,E18,hydro,221501.0
538114,2023-01-17,E18,hydro,221501.0
538115,2023-01-17,E19,solar,597.0
538116,2023-01-17,E18,wind,3750.0
538489,2023-01-18,E18,wind,3750.0
538490,2023-01-18,E18,hydro,221501.0
538491,2023-01-18,E19,solar,597.0
539276,2023-01-19,E18,hydro,221501.0
539277,2023-01-19,E19,solar,597.0
539278,2023-01-19,E18,wind,3750.0
540471,2023-01-20,E18,hydro,221501.0
540472,2023-01-20,E18,wind,3750.0
540473,2023-01-20,E19,solar,597.0
540868,2023-01-21,E18,wind,3750.0
540869,2023-01-21,E18,hydro,221501.0
540870,2023-01-21,E19,solar,597.0
541922,2023-01-22,E19,solar,597.0
541923,2023-01-22,E18,wind,3750.0
541924,2023-01-22,E18,hydro,221501.0
542750,2023-01-23,E18,hydro,221501.0
542751,2023-01-23,E18,wind,3750.0
542752,2023-01-23,E19,solar,597.0
543708,2023-01-24,E18,hydro,221501.0
543709,2023-01-24,E18,wind,3750.0
543710,2023-01-24,E19,solar,597.0
544328,2023-01-25,E18,hydro,221501.0
544329,2023-01-25,E18,wind,3750.0
544330,2023-01-25,E19,solar,597.0
544877,2023-01-26,E18,wind,3750.0
544878,2023-01-26,E18,hydro,221501.0
544879,2023-01-26,E19,solar,597.0
546306,2023-01-27,E18,wind,3750.0
546307,2023-01-27,E18,hydro,221501.0
546308,2023-01-27,E19,solar,597.0
547009,2023-01-28,E18,wind,3750.0
547010,2023-01-28,E19,solar,597.0
547011,2023-01-28,E18,hydro,221501.0
547703,2023-01-29,E18,hydro,221501.0
547704,2023-01-29,E19,solar,597.0
547705,2023-01-29,E18,wind,3750.0
548060,2023-01-30,E18,hydro,221501.0
548061,2023-01-30,E19,solar,597.0
548062,2023-01-30,E18,wind,3750.0
549130,2023-01-31,E18,hydro,221501.0
549131,2023-01-31,E19,solar,597.0
549132,2023-01-31,E18,wind,3750.0
549657,2023-02-01,E19,solar,597.0
549658,2023-02-01,E18,wind,3750.0
549659,2023-02-01,E18,hydro,221501.0
551013,2023-02-02,E19,solar,597.0
551014,2023-02-02,E18,hydro,221501.0
551015,2023-02-02,E18,wind,3750.0
551261,2023-02-03,E18,hydro,221501.0
551262,2023-02-03,E19,solar,597.0
551263,2023-02-03,E18,wind,3750.0
552475,2023-02-04,E18,wind,3750.0
552476,2023-02-04,E19,solar,597.0
552477,2023-02-04,E18,hydro,221501.0
553568,2023-02-05,E18,wind,3750.0
553569,2023-02-05,E19,solar,597.0
553570,2023-02-05,E18,hydro,221501.0
554434,2023-02-06,E19,solar,597.0
554435,2023-02-06,E18,wind,3750.0
554436,2023-02-06,E18,hydro,221501.0
554927,2023-02-07,E19,solar,597.0
554928,2023-02-07,E18,wind,3750.0
554929,2023-02-07,E18,hydro,221501.0
555268,2023-02-08,E19,solar,597.0
555269,2023-02-08,E18,hydro,221501.0
555270,2023-02-08,E18,wind,3750.0
556077,2023-02-09,E19,solar,597.0
556078,2023-02-09,E18,hydro,221501.0
556079,2023-02-09,E18,wind,3750.0
556887,2023-02-10,E18,wind,3750.0
556888,2023-02-10,E19,solar,597.0
556889,2023-02-10,E18,hydro,221501.0
557680,2023-02-11,E18,hydro,221501.0
557681,2023-02-11,E19,solar,597.0
557682,2023-02-11,E18,wind,3750.0
559214,2023-02-12,E19,solar,597.0
559215,2023-02-12,E18,hydro,221501.0
559216,2023-02-12,E18,wind,3750.0
559816,2023-02-13,E18,wind,3750.0
559817,2023-02-13,E19,solar,597.0
559818,2023-02-13,E18,hydro,221501.0
560593,2023-02-14,E18,wind,3750.0
560594,2023-02-14,E18,hydro,221501.0
560595,2023-02-14,E19,solar,597.0
560878,2023-02-15,E18,wind,3750.0
560879,2023-02-15,E18,hydro,221501.0
560880,2023-02-15,E19,solar,597.0
562105,2023-02-16,E18,wind,3750.0
562106,2023-02-16,E18,hydro,221501.0
562107,2023-02-16,E19,solar,597.0
562494,2023-02-17,E18,wind,3750.0
562495,2023-02-17,E19,solar,597.0
562496,2023-02-17,E18,hydro,221501.0
563842,2023-02-18,E18,hydro,221501.0
563843,2023-02-18,E19,solar,597.0
563844,2023-02-18,E18,wind,3750.0
564307,2023-02-19,E18,wind,3750.0
564308,2023-02-19,E19,solar,597.0
564309,2023-02-19,E18,hydro,221501.0
565282,2023-02-20,E19,solar,597.0
565283,2023-02-20,E18,hydro,221501.0
565284,2023-02-20,E18,wind,3750.0
565958,2023-02-21,E19,solar,597.0
565959,2023-02-21,E18,hydro,221501.0
565960,2023-02-21,E18,wind,3750.0
566499,2023-02-22,E18,wind,3750.0
566500,2023-02-22,E18,hydro,221501.0
566501,2023-02-22,E19,solar,597.0
567864,2023-02-23,E18,hydro,221501.0
567865,2023-02-23,E19,solar,597.0
567866,2023-02-23,E18,wind,3750.0
568337,2023-02-24,E18,hydro,221501.0
568338,2023-02-24,E19,solar,597.0
568339,2023-02-24,E18,wind,3750.0
569124,2023-02-25,E18,hydro,221501.0
569125,2023-02-25,E18,wind,3750.0
569126,2023-02-25,E19,solar,597.0
569708,2023-02-26,E18,wind,3750.0
569709,2023-02-26,E19,solar,597.0
569710,2023-02-26,E18,hydro,221501.0
570777,2023-02-27,E19,solar,597.0
570778,2023-02-27,E18,hydro,221501.0
570779,2023-02-27,E18,wind,3750.0
571327,2023-02-28,E18,hydro,221501.0
571328,2023-02-28,E18,wind,3750.0
571329,2023-02-28,E19,solar,597.0
572633,2023-03-01,E18,hydro,221501.0
572634,2023-03-01,E18,wind,3750.0
572635,2023-03-01,E19,solar,597.0
573183,2023-03-02,E19,solar,597.0
573184,2023-03-02,E18,hydro,221501.0
573185,2023-03-02,E18,wind,3750.0
574337,2023-03-03,E18,wind,3750.0
574338,2023-03-03,E18,hydro,221501.0
574339,2023-03-03,E19,solar,597.0
574813,2023-03-04,E19,solar,597.0
574814,2023-03-04,E18,wind,3750.0
574815,2023-03-04,E18,hydro,221501.0
575572,2023-03-05,E18,hydro,221501.0
575573,2023-03-05,E19,solar,597.0
575574,2023-03-05,E18,wind,3750.0
576531,2023-03-06,E18,hydro,221501.0
576532,2023-03-06,E18,wind,3750.0
576533,2023-03-06,E19,solar,597.0
577391,2023-03-07,E19,solar,597.0
577392,2023-03-07,E18,hydro,221501.0
577393,2023-03-07,E18,wind,3750.0
577748,2023-03-08,E18,wind,3750.0
577749,2023-03-08,E19,solar,597.0
577750,2023-03-08,E18,hydro,221501.0
579173,2023-03-09,E18,wind,3750.0
579174,2023-03-09,E18,hydro,221501.0
579175,2023-03-09,E19,solar,597.0
579344,2023-03-10,E19,solar,597.0
579345,2023-03-10,E18,hydro,221501.0
579346,2023-03-10,E18,wind,3750.0
580602,2023-03-11,E19,solar,597.0
580603,2023-03-11,E18,hydro,221501.0
580604,2023-03-11,E18,wind,3750.0
580953,2023-03-12,E18,wind,3750.0
580954,2023-03-12,E19,solar,597.0
580955,2023-03-12,E18,hydro,221501.0
581760,2023-03-13,E18,wind,3750.0
581761,2023-03-13,E18,hydro,221501.0
581762,2023-03-13,E19,solar,597.0
582839,2023-03-14,E19,solar,597.0
582840,2023-03-14,E18,hydro,221501.0
582841,2023-03-14,E18,wind,3750.0
583357,2023-03-15,E19,solar,597.0
583358,2023-03-15,E18,hydro,221501.0
583359,2023-03-15,E18,wind,3750.0
584158,2023-03-16,E19,solar,597.0
584159,2023-03-16,E18,hydro,221501.0
584160,2023-03-16,E18,wind,3750.0
584970,2023-03-17,E18,wind,3750.0
584971,2023-03-17,E19,solar,597.0
584972,2023-03-17,E18,hydro,221501.0
586211,2023-03-18,E18,hydro,221501.0
586212,2023-03-18,E19,solar,597.0
586213,2023-03-18,E18,wind,3750.0
587274,2023-03-19,E19,solar,597.0
587275,2023-03-19,E18,wind,3750.0
587276,2023-03-19,E18,hydro,221501.0
587392,2023-03-20,E18,hydro,221501.0
587393,2023-03-20,E19,solar,597.0
587394,2023-03-20,E18,wind,3750.0
588911,2023-03-21,E19,solar,597.0
588912,2023-03-21,E18,wind,3750.0
588913,2023-03-21,E18,hydro,221501.0
589245,2023-03-22,E18,hydro,221501.0
589246,2023-03-22,E19,solar,597.0
589247,2023-03-22,E18,wind,3750.0
589800,2023-03-23,E19,solar,597.0
589801,2023-03-23,E18,wind,3750.0
589802,2023-03-23,E18,hydro,221501.0
590609,2023-03-24,E18,wind,3750.0
590610,2023-03-24,E19,solar,597.0
590611,2023-03-24,E18,hydro,221501.0
591687,2023-03-25,E19,solar,597.0
591688,2023-03-25,E18,hydro,221501.0
591689,2023-03-25,E18,wind,3750.0
592229,2023-03-26,E18,hydro,221501.0
592230,2023-03-26,E18,wind,3750.0
592231,2023-03-26,E19,solar,597.0
593045,2023-03-27,E18,wind,3750.0
593046,2023-03-27,E19,solar,597.0
593047,2023-03-27,E18,hydro,221501.0
594422,2023-03-28,E18,wind,3750.0
594423,2023-03-28,E19,solar,597.0
594424,2023-03-28,E18,hydro,221501.0
595301,2023-03-29,E18,hydro,221501.0
595302,2023-03-29,E18,wind,3750.0
595303,2023-03-29,E19,solar,597.0
595679,2023-03-30,E18,wind,3750.0
595680,2023-03-30,E19,solar,597.0
595681,2023-03-30,E18,hydro,221501.0
596266,2023-03-31,E18,hydro,221501.0
596267,2023-03-31,E19,solar,597.0
596268,2023-03-31,E18,wind,3750.0
597343,2023-04-01,E18,hydro,221501.0
597344,2023-04-01,E19,solar,597.0
597345,2023-04-01,E18,wind,3750.0
597889,2023-04-02,E19,solar,597.0
597890,2023-04-02,E18,hydro,221501.0
597891,2023-04-02,E18,wind,3750.0
599454,2023-04-03,E18,wind,3750.0
599455,2023-04-03,E18,hydro,221501.0
599456,2023-04-03,E19,solar,597.0
599506,2023-04-04,E18,wind,3750.0
599507,2023-04-04,E19,solar,590.0
599508,2023-04-04,E18,hydro,221501.0
600321,2023-04-05,E18,wind,3750.0
600322,2023-04-05,E18,hydro,221501.0
600323,2023-04-05,E19,solar,590.0
601114,2023-04-06,E18,hydro,221501.0
601115,2023-04-06,E18,wind,3750.0
601116,2023-04-06,E19,solar,590.0
601942,2023-04-07,E18,wind,3750.0
601943,2023-04-07,E18,hydro,221501.0
601944,2023-04-07,E19,solar,590.0
603387,2023-04-08,E19,solar,590.0
603388,2023-04-08,E18,hydro,221501.0
603389,2023-04-08,E18,wind,3750.0
603552,2023-04-09,E19,solar,590.0
603553,2023-04-09,E18,wind,3750.0
603554,2023-04-09,E18,hydro,221501.0
604942,2023-04-10,E18,wind,3750.0
604943,2023-04-10,E18,hydro,221501.0
604944,2023-04-10,E19,solar,590.0
605382,2023-04-11,E18,wind,3750.0
605383,2023-04-11,E18,hydro,221501.0
605384,2023-04-11,E19,solar,621.0
606248,2023-04-12,E19,solar,621.0
606249,2023-04-12,E18,wind,3750.0
606250,2023-04-12,E18,hydro,221501.0
607168,2023-04-13,E18,wind,3750.0
607169,2023-04-13,E19,solar,621.0
607170,2023-04-13,E18,hydro,221501.0
607586,2023-04-14,E19,solar,621.0
607587,2023-04-14,E18,wind,3750.0
607588,2023-04-14,E18,hydro,221501.0
608392,2023-04-15,E18,wind,3750.0
608393,2023-04-15,E19,solar,621.0
608394,2023-04-15,E18,hydro,221501.0
