DATE,PRICE_AREA,PRODUCTION_GROUP,METERINGPOINT_TYPE,INSTALLED_CAPACITY
2024-06-19,NO3,Wind unspecified,Combined,321.000
2024-06-19,NO3,Wind unspecified,Production,2062958.000
2024-06-19,NO4,Hydro unspecified,Combined,283.000
2024-06-19,NO4,Hydro unspecified,Production,5520635.000
2024-06-19,NO4,Other unspecified,Combined,0.000
2024-06-19,NO4,Other unspecified,Production,14550.000
2024-06-19,NO4,Solar unspecified,Combined,3897.000
2024-06-19,NO4,Thermal unspecified,Production,303299.000
2024-06-19,NO4,Wind unspecified,Production,1197500.000
2024-06-19,NO5,Hydro unspecified,Combined,497.000
2024-06-19,NO5,Hydro unspecified,Production,8417160.000
2024-06-19,NO5,Other unspecified,Combined,437.000
2024-06-19,NO5,Other unspecified,Production,867.000
2024-06-19,NO5,Solar unspecified,Combined,60491.000
2024-06-19,NO5,Solar unspecified,Production,667.000
2024-06-19,NO5,Thermal unspecified,Production,330500.000
2024-06-19,NO5,Wind unspecified,Combined,2.000
2024-06-20,NO1,Hydro unspecified,Combined,814.000
2024-06-20,NO1,Hydro unspecified,Production,3938485.000
2024-06-20,NO1,Other unspecified,Combined,2807.000
2024-06-20,NO1,Other unspecified,Production,5016.000
2024-06-20,NO1,Solar unspecified,Combined,282241.000
2024-06-20,NO1,Solar unspecified,Production,29349.000
2024-06-20,NO1,Thermal unspecified,Combined,93.000
2024-06-20,NO1,Thermal unspecified,Production,64450.000
2024-06-20,NO1,Wind unspecified,Combined,57.000
2024-06-20,NO1,Wind unspecified,Production,356210.000
2024-06-20,NO2,Hydro unspecified,Combined,996.000
2024-06-20,NO2,Hydro unspecified,Production,12402029.000
2024-06-20,NO2,Other unspecified,Combined,4453.000
2024-06-20,NO2,Other unspecified,Production,12280.000
2024-06-20,NO2,Solar unspecified,Combined,261352.000
2024-06-20,NO2,Solar unspecified,Production,8365.000
2024-06-20,NO2,Thermal unspecified,Combined,20.000
2024-06-20,NO2,Thermal unspecified,Production,71480.000
2024-06-20,NO2,Wind unspecified,Combined,211.000
2024-06-20,NO2,Wind unspecified,Production,1459374.000
2024-06-20,NO3,Hydro unspecified,Combined,1256.000
2024-06-20,NO3,Hydro unspecified,Production,4833215.000
2024-06-20,NO3,Other unspecified,Combined,1215.000
2024-06-20,NO3,Other unspecified,Production,0.000
2024-06-20,NO3,Solar unspecified,Combined,47300.000
2024-06-20,NO3,Solar unspecified,Production,500.000
2024-06-20,NO3,Thermal unspecified,Combined,105.000
2024-06-20,NO3,Thermal unspecified,Production,222340.000
2024-06-20,NO3,Wind unspecified,Combined,321.000
2024-06-20,NO3,Wind unspecified,Production,2062958.000
2024-06-20,NO4,Hydro unspecified,Combined,283.000
2024-06-20,NO4,Hydro unspecified,Production,5520635.000
2024-06-20,NO4,Other unspecified,Combined,0.000
2024-06-20,NO4,Other unspecified,Production,14550.000
2024-06-20,NO4,Solar unspecified,Combined,3897.000
2024-06-20,NO4,Thermal unspecified,Production,303299.000
2024-06-20,NO4,Wind unspecified,Production,1197500.000
2024-06-20,NO5,Hydro unspecified,Combined,497.000
2024-06-20,NO5,Hydro unspecified,Production,8417160.000
2024-06-20,NO5,Other unspecified,Combined,437.000
2024-06-20,NO5,Other unspecified,Production,867.000
2024-06-20,NO5,Solar unspecified,Combined,60502.000
2024-06-20,NO5,Solar unspecified,Production,667.000
2024-06-20,NO5,Thermal unspecified,Production,330500.000
2024-06-20,NO5,Wind unspecified,Combined,2.000
2024-06-21,NO1,Hydro unspecified,Combined,814.000
2024-06-21,NO1,Hydro unspecified,Production,3938485.000
2024-06-21,NO1,Other unspecified,Combined,2807.000
2024-06-21,NO1,Other unspecified,Production,5016.000
2024-06-21,NO1,Solar unspecified,Combined,282175.000
2024-06-21,NO1,Solar unspecified,Production,29349.000
2024-06-21,NO1,Thermal unspecified,Combined,93.000
2024-06-21,NO1,Thermal unspecified,Production,64450.000
2024-06-21,NO1,Wind unspecified,Combined,57.000
2024-06-21,NO1,Wind unspecified,Production,356210.000
2024-06-21,NO2,Hydro unspecified,Combined,996.000
2024-06-21,NO2,Hydro unspecified,Production,12402029.000
2024-06-21,NO2,Other unspecified,Combined,4453.000
2024-06-21,NO2,Other unspecified,Production,12280.000
2024-06-21,NO2,Solar unspecified,Combined,261517.000
2024-06-21,NO2,Solar unspecified,Production,8365.000
2024-06-21,NO2,Thermal unspecified,Combined,20.000
2024-06-21,NO2,Thermal unspecified,Production,71480.000
2024-06-21,NO2,Wind unspecified,Combined,211.000
2024-06-21,NO2,Wind unspecified,Production,1459374.000
2024-06-21,NO3,Hydro unspecified,Combined,1256.000
2024-06-21,NO3,Hydro unspecified,Production,4833215.000
2024-06-21,NO3,Other unspecified,Combined,1215.000
2024-06-21,NO3,Other unspecified,Production,0.000
2024-06-21,NO3,Solar unspecified,Combined,47684.000
2024-06-21,NO3,Solar unspecified,Production,500.000
2024-06-21,NO3,Thermal unspecified,Combined,105.000
2024-06-21,NO3,Thermal unspecified,Production,222340.000
2024-06-21,NO3,Wind unspecified,Combined,321.000
2024-06-21,NO3,Wind unspecified,Production,2062958.000
2024-06-21,NO4,Hydro unspecified,Combined,283.000
2024-06-21,NO4,Hydro unspecified,Production,5520635.000
2024-06-21,NO4,Other unspecified,Combined,0.000
2024-06-21,NO4,Other unspecified,Production,14550.000
2024-06-21,NO4,Solar unspecified,Combined,3897.000
2024-06-21,NO4,Thermal unspecified,Production,303299.000
2024-06-21,NO4,Wind unspecified,Production,1197500.000
2024-06-21,NO5,Hydro unspecified,Combined,497.000
2024-06-21,NO5,Hydro unspecified,Production,8417160.000
2024-06-21,NO5,Other unspecified,Combined,437.000
2024-06-21,NO5,Other unspecified,Production,867.000
2024-06-21,NO5,Solar unspecified,Combined,60502.000
2024-06-21,NO5,Solar unspecified,Production,667.000
2024-06-21,NO5,Thermal unspecified,Production,330500.000
2024-06-21,NO5,Wind unspecified,Combined,2.000
2024-06-22,NO1,Hydro unspecified,Combined,814.000
2024-06-22,NO1,Hydro unspecified,Production,3938485.000
2024-06-22,NO1,Other unspecified,Combined,2807.000
2024-06-22,NO1,Other unspecified,Production,5016.000
2024-06-22,NO1,Solar unspecified,Combined,282202.000
2024-06-22,NO1,Solar unspecified,Production,29349.000
2024-06-22,NO1,Thermal unspecified,Combined,93.000
2024-06-22,NO1,Thermal unspecified,Production,64450.000
2024-06-22,NO1,Wind unspecified,Combined,57.000
2024-06-22,NO1,Wind unspecified,Production,356210.000
2024-06-22,NO2,Hydro unspecified,Combined,996.000
2024-06-22,NO2,Hydro unspecified,Production,12402029.000
2024-06-22,NO2,Other unspecified,Combined,4453.000
2024-06-22,NO2,Other unspecified,Production,12280.000
2024-06-22,NO2,Solar unspecified,Combined,261556.000
2024-06-22,NO2,Solar unspecified,Production,8365.000
2024-06-22,NO2,Thermal unspecified,Combined,20.000
2024-06-22,NO2,Thermal unspecified,Production,71480.000
2024-06-22,NO2,Wind unspecified,Combined,211.000
2024-06-22,NO2,Wind unspecified,Production,1459374.000
2024-06-22,NO3,Hydro unspecified,Combined,1256.000
2024-06-22,NO3,Hydro unspecified,Production,4833215.000
2024-06-22,NO3,Other unspecified,Combined,1215.000
2024-06-22,NO3,Other unspecified,Production,0.000
2024-06-22,NO3,Solar unspecified,Combined,47684.000
2024-06-22,NO3,Solar unspecified,Production,500.000
2024-06-22,NO3,Thermal unspecified,Combined,105.000
2024-06-22,NO3,Thermal unspecified,Production,222340.000
2024-06-22,NO3,Wind unspecified,Combined,321.000
2024-06-22,NO3,Wind unspecified,Production,2062958.000
2024-06-22,NO4,Hydro unspecified,Combined,283.000
2024-06-22,NO4,Hydro unspecified,Production,5520635.000
2024-06-22,NO4,Other unspecified,Combined,0.000
2024-06-22,NO4,Other unspecified,Production,14550.000
2024-06-22,NO4,Solar unspecified,Combined,3897.000
2024-06-22,NO4,Thermal unspecified,Production,303299.000
2024-06-22,NO4,Wind unspecified,Production,1197500.000
2024-06-22,NO5,Hydro unspecified,Combined,497.000
2024-06-22,NO5,Hydro unspecified,Production,8417160.000
2024-06-22,NO5,Other unspecified,Combined,437.000
2024-06-22,NO5,Other unspecified,Production,867.000
2024-06-22,NO5,Solar unspecified,Combined,60502.000
2024-06-22,NO5,Solar unspecified,Production,667.000
2024-06-22,NO5,Thermal unspecified,Production,330500.000
2024-06-22,NO5,Wind unspecified,Combined,2.000
2024-06-23,NO1,Hydro unspecified,Combined,814.000
2024-06-23,NO1,Hydro unspecified,Production,3938485.000
2024-06-23,NO1,Other unspecified,Combined,2807.000
2024-06-23,NO1,Other unspecified,Production,5016.000
2024-06-23,NO1,Solar unspecified,Combined,282202.000
2024-06-23,NO1,Solar unspecified,Production,29349.000
2024-06-23,NO1,Thermal unspecified,Combined,93.000
2024-06-23,NO1,Thermal unspecified,Production,64450.000
2024-06-23,NO1,Wind unspecified,Combined,57.000
2024-06-23,NO1,Wind unspecified,Production,356210.000
2024-06-23,NO2,Hydro unspecified,Combined,996.000
2024-06-23,NO2,Hydro unspecified,Production,12402029.000
2024-06-23,NO2,Other unspecified,Combined,4453.000
2024-06-23,NO2,Other unspecified,Production,12280.000
2024-06-23,NO2,Solar unspecified,Combined,261886.000
2024-06-23,NO2,Solar unspecified,Production,8365.000
2024-06-23,NO2,Thermal unspecified,Combined,20.000
2024-06-23,NO2,Thermal unspecified,Production,71480.000
2024-06-23,NO2,Wind unspecified,Combined,211.000
2024-06-23,NO2,Wind unspecified,Production,1459374.000
2024-06-23,NO3,Hydro unspecified,Combined,1256.000
2024-06-23,NO3,Hydro unspecified,Production,4833215.000
2024-06-23,NO3,Other unspecified,Combined,1215.000
2024-06-23,NO3,Other unspecified,Production,0.000
2024-06-23,NO3,Solar unspecified,Combined,47684.000
2024-06-23,NO3,Solar unspecified,Production,500.000
2024-06-23,NO3,Thermal unspecified,Combined,105.000
2024-06-23,NO3,Thermal unspecified,Production,222340.000
2024-06-23,NO3,Wind unspecified,Combined,321.000
2024-06-23,NO3,Wind unspecified,Production,2062958.000
2024-06-23,NO4,Hydro unspecified,Combined,283.000
2024-06-23,NO4,Hydro unspecified,Production,5520635.000
2024-06-23,NO4,Other unspecified,Combined,0.000
2024-06-23,NO4,Other unspecified,Production,14550.000
2024-06-23,NO4,Solar unspecified,Combined,3897.000
2024-06-23,NO4,Thermal unspecified,Production,303299.000
2024-06-23,NO4,Wind unspecified,Production,1197500.000
2024-06-23,NO5,Hydro unspecified,Combined,497.000
2024-06-23,NO5,Hydro unspecified,Production,8417160.000
2024-06-23,NO5,Other unspecified,Combined,437.000
2024-06-23,NO5,Other unspecified,Production,867.000
2024-06-23,NO5,Solar unspecified,Combined,60502.000
2024-06-23,NO5,Solar unspecified,Production,667.000
2024-06-23,NO5,Thermal unspecified,Production,330500.000
2024-06-23,NO5,Wind unspecified,Combined,2.000
2024-06-24,NO1,Hydro unspecified,Combined,814.000
2024-06-24,NO1,Hydro unspecified,Production,3938485.000
2024-06-24,NO1,Other unspecified,Combined,2807.000
2024-06-24,NO1,Other unspecified,Production,5016.000
2024-06-24,NO1,Solar unspecified,Combined,282166.000
2024-06-24,NO1,Solar unspecified,Production,29349.000
2024-06-24,NO1,Thermal unspecified,Combined,93.000
2024-06-24,NO1,Thermal unspecified,Production,64450.000
2024-06-24,NO1,Wind unspecified,Combined,57.000
2024-06-24,NO1,Wind unspecified,Production,356210.000
2024-06-24,NO2,Hydro unspecified,Combined,996.000
2024-06-24,NO2,Hydro unspecified,Production,12402029.000
2024-06-24,NO2,Other unspecified,Combined,4453.000
2024-06-24,NO2,Other unspecified,Production,12280.000
2024-06-24,NO2,Solar unspecified,Combined,262000.000
2024-06-24,NO2,Solar unspecified,Production,8365.000
2024-06-24,NO2,Thermal unspecified,Combined,20.000
2024-06-24,NO2,Thermal unspecified,Production,71480.000
2024-06-24,NO2,Wind unspecified,Combined,211.000
2024-06-24,NO2,Wind unspecified,Production,1459374.000
2024-06-24,NO3,Hydro unspecified,Combined,1256.000
2024-06-24,NO3,Hydro unspecified,Production,4833215.000
2024-06-24,NO3,Other unspecified,Combined,1215.000
2024-06-24,NO3,Other unspecified,Production,0.000
2024-06-24,NO3,Solar unspecified,Combined,47918.000
2024-06-24,NO3,Solar unspecified,Production,500.000
2024-06-24,NO3,Thermal unspecified,Combined,105.000
2024-06-24,NO3,Thermal unspecified,Production,222340.000
2024-06-24,NO3,Wind unspecified,Combined,321.000
2024-06-24,NO3,Wind unspecified,Production,2062958.000
2024-06-24,NO4,Hydro unspecified,Combined,283.000
2024-06-24,NO4,Hydro unspecified,Production,5520635.000
2024-06-24,NO4,Other unspecified,Combined,0.000
2024-06-24,NO4,Other unspecified,Production,14550.000
2024-06-24,NO4,Solar unspecified,Combined,3897.000
2024-06-24,NO4,Thermal unspecified,Production,303299.000
2024-06-24,NO4,Wind unspecified,Production,1197500.000
2024-06-24,NO5,Hydro unspecified,Combined,497.000
2024-06-24,NO5,Hydro unspecified,Production,8417160.000
2024-06-24,NO5,Other unspecified,Combined,437.000
2024-06-24,NO5,Other unspecified,Production,867.000
2024-06-24,NO5,Solar unspecified,Combined,60517.000
2024-06-24,NO5,Solar unspecified,Production,667.000
2024-06-24,NO5,Thermal unspecified,Production,330500.000
2024-06-24,NO5,Wind unspecified,Combined,2.000
2024-06-25,NO1,Hydro unspecified,Combined,814.000
2024-06-25,NO1,Hydro unspecified,Production,3938485.000
2024-06-25,NO1,Other unspecified,Combined,2807.000
2024-06-25,NO1,Other unspecified,Production,5016.000
2024-06-25,NO1,Solar unspecified,Combined,282197.000
2024-06-25,NO1,Solar unspecified,Production,29349.000
2024-06-25,NO1,Thermal unspecified,Combined,93.000
2024-06-25,NO1,Thermal unspecified,Production,64450.000
2024-06-25,NO1,Wind unspecified,Combined,57.000
2024-06-25,NO1,Wind unspecified,Production,356210.000
2024-06-25,NO2,Hydro unspecified,Combined,996.000
2024-06-25,NO2,Hydro unspecified,Production,12402029.000
2024-06-25,NO2,Other unspecified,Combined,4345.000
2024-06-25,NO2,Other unspecified,Production,12280.000
2024-06-25,NO2,Solar unspecified,Combined,262253.000
2024-06-25,NO2,Solar unspecified,Production,8639.000
2024-06-25,NO2,Thermal unspecified,Combined,20.000
2024-06-25,NO2,Thermal unspecified,Production,71480.000
2024-06-25,NO2,Wind unspecified,Combined,211.000
2024-06-25,NO2,Wind unspecified,Production,1459374.000
2024-06-25,NO3,Hydro unspecified,Combined,1256.000
2024-06-25,NO3,Hydro unspecified,Production,4832215.000
2024-06-25,NO3,Other unspecified,Combined,1215.000
2024-06-25,NO3,Other unspecified,Production,0.000
2024-06-25,NO3,Solar unspecified,Combined,47971.000
2024-06-25,NO3,Solar unspecified,Production,500.000
2024-06-25,NO3,Thermal unspecified,Combined,105.000
2024-06-25,NO3,Thermal unspecified,Production,222340.000
2024-06-25,NO3,Wind unspecified,Combined,321.000
2024-06-25,NO3,Wind unspecified,Production,2062958.000
2024-06-25,NO4,Hydro unspecified,Combined,283.000
2024-06-25,NO4,Hydro unspecified,Production,5520635.000
2024-06-25,NO4,Other unspecified,Combined,0.000
2024-06-25,NO4,Other unspecified,Production,14550.000
2024-06-25,NO4,Solar unspecified,Combined,3897.000
2024-06-25,NO4,Thermal unspecified,Production,303299.000
2024-06-25,NO4,Wind unspecified,Production,1197500.000
2024-06-25,NO5,Hydro unspecified,Combined,497.000
2024-06-25,NO5,Hydro unspecified,Production,8417160.000
2024-06-25,NO5,Other unspecified,Combined,437.000
2024-06-25,NO5,Other unspecified,Production,867.000
2024-06-25,NO5,Solar unspecified,Combined,60617.000
2024-06-25,NO5,Solar unspecified,Production,667.000
2024-06-25,NO5,Thermal unspecified,Production,330500.000
2024-06-25,NO5,Wind unspecified,Combined,2.000
2024-06-26,NO1,Hydro unspecified,Combined,814.000
2024-06-26,NO1,Hydro unspecified,Production,3938485.000
2024-06-26,NO1,Other unspecified,Combined,2807.000
2024-06-26,NO1,Other unspecified,Production,5016.000
2024-06-26,NO1,Solar unspecified,Combined,283117.000
2024-06-26,NO1,Solar unspecified,Production,29581.000
2024-06-26,NO1,Thermal unspecified,Combined,93.000
2024-06-26,NO1,Thermal unspecified,Production,64450.000
2024-06-26,NO1,Wind unspecified,Combined,57.000
2024-06-26,NO1,Wind unspecified,Production,356210.000
2024-06-26,NO2,Hydro unspecified,Combined,996.000
2024-06-26,NO2,Hydro unspecified,Production,12402029.000
2024-06-26,NO2,Other unspecified,Combined,4345.000
2024-06-26,NO2,Other unspecified,Production,12280.000
2024-06-26,NO2,Solar unspecified,Combined,262383.000
2024-06-26,NO2,Solar unspecified,Production,8639.000
2024-06-26,NO2,Thermal unspecified,Combined,20.000
2024-06-26,NO2,Thermal unspecified,Production,71480.000
2024-06-26,NO2,Wind unspecified,Combined,211.000
2024-06-26,NO2,Wind unspecified,Production,1459374.000
2024-06-26,NO3,Hydro unspecified,Combined,1256.000
2024-06-26,NO3,Hydro unspecified,Production,4832215.000
2024-06-26,NO3,Other unspecified,Combined,1215.000
2024-06-26,NO3,Other unspecified,Production,0.000
2024-06-26,NO3,Solar unspecified,Combined,48002.000
2024-06-26,NO3,Solar unspecified,Production,500.000
2024-06-26,NO3,Thermal unspecified,Combined,105.000
2024-06-26,NO3,Thermal unspecified,Production,222340.000
2024-06-26,NO3,Wind unspecified,Combined,321.000
2024-06-26,NO3,Wind unspecified,Production,2062958.000
2024-06-26,NO4,Hydro unspecified,Combined,283.000
2024-06-26,NO4,Hydro unspecified,Production,5520635.000
2024-06-26,NO4,Other unspecified,Combined,0.000
2024-06-26,NO4,Other unspecified,Production,14550.000
2024-06-26,NO4,Solar unspecified,Combined,3897.000
2024-06-26,NO4,Thermal unspecified,Production,303299.000
2024-06-26,NO4,Wind unspecified,Production,1197500.000
2024-06-26,NO5,Hydro unspecified,Combined,497.000
2024-06-26,NO5,Hydro unspecified,Production,8417160.000
2024-06-26,NO5,Other unspecified,Combined,437.000
2024-06-26,NO5,Other unspecified,Production,867.000
2024-06-26,NO5,Solar unspecified,Combined,60643.000
2024-06-26,NO5,Solar unspecified,Production,667.000
2024-06-26,NO5,Thermal unspecified,Production,330500.000
2024-06-26,NO5,Wind unspecified,Combined,2.000
2024-06-27,NO1,Hydro unspecified,Combined,814.000
